timestamp,split,precision,recall,f1,accuracy,roc_auc,best_threshold,metric_optimized,n_estimators,random_seed
2026-04-13T22:55:44.549479,train,0.5757906215921483,0.8067226890756303,0.6719694559338213,0.7905323039414872,0.8791344683710487,0.4356008714005298,f1,650,42
2026-04-13T22:55:44.549479,validation,0.5910364145658263,0.7535714285714286,0.662480376766091,0.7962085308056872,0.8731820276497696,0.4356008714005298,f1,650,42
2026-04-13T22:55:44.549479,test,0.5301204819277109,0.7857142857142857,0.6330935251798562,0.7582938388625592,0.8397857142857142,0.4356008714005298,f1,650,42
